날짜,매체명,상품명,소재명,노출수(열람수),클릭수,발송수,비용,인타입,비고
2026-02-05,가스락,서브 텍스트 배너,소재 B,36832,422,0,82000,A_gasB030,
2026-02-05,가스락,혜택 상단 배너,소재 B,10451,39,0,0,A_gasB040,
2026-02-05,가스락,홈 참여형 리스트 배너,소재 B,486753,262,0,80000,A_gasB020,
2026-02-05,가스락,홈 토스트 배너,소재 B,33388,915,0,97000,A_gasB010,
2026-02-05,카카오페이,혜택A,소재 A,596748,302918,0,1314000,A_kpaB101,"4세대 실비\n80%보장, 마지막!"
2026-02-06,KT PASS,PUSH,소재 B,59892,61,0,551000,A_pasB010,
2026-02-06,KT PASS,하단배너,소재 B,1545,11,0,34000,A_pasB020,
2026-02-06,T멤버십,PUSH,소재 A,0,4927,300000,2059000,A_sktB201,(광고) 보장 축소된 5세대 실비 출시가 코앞?!
2026-02-06,T멤버십,미션탭,소재 A,178459,152,0,178000,A_sktB202,
2026-02-06,가스락,서브 참여형 리스트 배너,소재 B,4889,27,0,59000,A_gasB050,
2026-02-06,가스락,서브 텍스트 배너,소재 B,60614,467,0,136000,A_gasB030,
2026-02-06,가스락,혜택 상단 배너,소재 B,10024,26,0,0,A_gasB040,
2026-02-06,가스락,홈 참여형 리스트 배너,소재 B,532765,285,0,88000,A_gasB020,
2026-02-06,가스락,홈 토스트 배너,소재 B,35885,880,0,104000,A_gasB010,
2026-02-06,카카오페이,혜택A,소재 A,581278,299089,0,1280000,A_kpaB101,"4세대 실비\n80%보장, 마지막!"
2026-02-07,KT PASS,PUSH,소재 B,19884,27,0,183000,A_pasB010,
2026-02-07,KT PASS,하단배너,소재 B,658,8,0,14000,A_pasB020,
2026-02-07,T멤버십,PUSH,소재 A,0,0,0,0,A_sktB201,(광고) 보장 축소된 5세대 실비 출시가 코앞?!
2026-02-07,T멤버십,미션탭,소재 A,178458,163,0,178000,A_sktB202,
2026-02-07,가스락,서브 참여형 리스트 배너,소재 B,4063,35,0,49000,A_gasB050,
2026-02-07,가스락,서브 텍스트 배너,소재 B,40448,390,0,91000,A_gasB030,
2026-02-07,가스락,혜택 상단 배너,소재 B,10282,23,0,0,A_gasB040,
2026-02-07,가스락,홈 참여형 리스트 배너,소재 B,427595,247,0,71000,A_gasB020,
2026-02-07,가스락,홈 토스트 배너,소재 B,25834,675,0,75000,A_gasB010,
2026-02-07,카카오페이,혜택A,소재 A,529673,292242,0,1166000,A_kpaB101,"4세대 실비\n80%보장, 마지막!"
2026-02-08,KT PASS,PUSH,소재 B,14645,27,0,135000,A_pasB010,
2026-02-08,KT PASS,하단배너,소재 B,712,6,0,16000,A_pasB020,
2026-02-08,T멤버십,PUSH,소재 A,0,0,0,0,A_sktB201,(광고) 보장 축소된 5세대 실비 출시가 코앞?!
2026-02-08,T멤버십,미션탭,소재 A,178378,177,0,178000,A_sktB202,
2026-02-08,가스락,서브 참여형 리스트 배너,소재 B,4980,31,0,60000,A_gasB050,
2026-02-08,가스락,서브 텍스트 배너,소재 B,37683,343,0,84000,A_gasB030,
2026-02-08,가스락,혜택 상단 배너,소재 B,10378,15,0,0,A_gasB040,
2026-02-08,가스락,홈 참여형 리스트 배너,소재 B,426768,251,0,71000,A_gasB020,
2026-02-08,가스락,홈 토스트 배너,소재 B,25281,666,0,73000,A_gasB010,
2026-02-08,카카오페이,혜택A,소재 A,534094,297178,0,1176000,A_kpaB101,"4세대 실비\n80%보장, 마지막!"
2026-02-09,KT PASS,PUSH,소재 A,53649,37,0,494000,A_pasB201,
2026-02-09,KT PASS,하단배너,소재 B,1214,7,0,27000,A_pasB020,
2026-02-09,T멤버십,PUSH,소재 A,0,3620,300000,2059000,A_sktB201,(광고) 보장 축소된 5세대 실비 출시가 코앞?!
2026-02-09,T멤버십,미션탭,소재 A,177988,159,0,178000,A_sktB202,
2026-02-09,가스락,서브 참여형 리스트 배너,소재 B,5338,52,0,64000,A_gasB050,
2026-02-09,가스락,서브 텍스트 배너,소재 B,91032,855,0,204000,A_gasB030,
2026-02-09,가스락,혜택 상단 배너,소재 B,10491,24,0,0,A_gasB040,
2026-02-09,가스락,홈 참여형 리스트 배너,소재 B,770710,399,0,127000,A_gasB020,
2026-02-09,가스락,홈 토스트 배너,소재 B,60238,1202,0,175000,A_gasB010,
2026-02-09,카카오페이,혜택A,소재 B,726520,310654,0,1600000,A_kpaB209,5세대 보장축소 확정\n80%보장 4세대 끝
2026-02-10,KT PASS,PUSH,소재 A,58440,31,0,538000,A_pasB201,
2026-02-10,KT PASS,하단배너,소재 A,1757,13,0,39000,A_pasB202,
2026-02-10,T멤버십,PUSH,소재 A,0,4463,300000,2059000,A_sktB201,(광고) 보장 축소된 5세대 실비 출시가 코앞?!
2026-02-10,T멤버십,미션탭,소재 A,176541,164,0,177000,A_sktB202,
2026-02-10,가스락,서브 참여형 리스트 배너,소재 B,4933,39,0,59000,A_gasB050,
2026-02-10,가스락,서브 텍스트 배너,소재 B,79339,766,0,178000,A_gasB030,
2026-02-10,가스락,혜택 상단 배너,소재 B,10855,25,0,0,A_gasB040,
2026-02-10,가스락,홈 참여형 리스트 배너,소재 B,756488,410,0,125000,A_gasB020,
2026-02-10,가스락,홈 토스트 배너,소재 B,59444,1276,0,172000,A_gasB010,
2026-02-10,카카오페이,TMS,소재 B,52025,839,101809,4795000,A_kpaB020,기본 텍스트형_발송당일
2026-02-10,카카오페이,혜택A,소재 B,723384,307264,0,1593000,A_kpaB209,5세대 보장축소 확정\n80%보장 4세대 끝
2026-02-11,KT PASS,PUSH,소재 A,53202,32,0,490000,A_pasB201,
2026-02-11,KT PASS,하단배너,소재 A,1278,11,0,28000,A_pasB202,
2026-02-11,T멤버십,PUSH,소재 A,0,4998,300000,2059000,A_sktB201,(광고) 보장 축소된 5세대 실비 출시가 코앞?!
2026-02-11,T멤버십,미션탭,소재 A,177944,155,0,178000,A_sktB202,
2026-02-11,가스락,서브 참여형 리스트 배너,소재 B,4556,48,0,55000,A_gasB050,
2026-02-11,가스락,서브 텍스트 배너,소재 B,43175,468,0,97000,A_gasB030,
2026-02-11,가스락,혜택 상단 배너,소재 B,10056,18,0,0,A_gasB040,
2026-02-11,가스락,홈 참여형 리스트 배너,소재 B,570796,319,0,94000,A_gasB020,
2026-02-11,가스락,홈 토스트 배너,소재 B,39821,954,0,115000,A_gasB010,
2026-02-11,카카오페이,혜택A,소재 B,742224,302182,0,1634000,A_kpaB209,5세대 보장축소 확정\n80%보장 4세대 끝
2026-02-12,KT PASS,PUSH,소재 A,40382,23,0,372000,A_pasB201,
2026-02-12,KT PASS,하단배너,소재 A,1376,21,0,30000,A_pasB202,
2026-02-12,T멤버십,PUSH,소재 A,0,5116,300000,2059000,A_sktB201,(광고) 보장 축소된 5세대 실비 출시가 코앞?!
2026-02-12,T멤버십,미션탭,소재 A,177992,158,0,178000,A_sktB202,
2026-02-12,가스락,서브 참여형 리스트 배너,소재 B,4343,28,0,52000,A_gasB050,
2026-02-12,가스락,서브 텍스트 배너,소재 B,58844,480,0,132000,A_gasB030,
2026-02-12,가스락,혜택 상단 배너,소재 B,9809,21,0,0,A_gasB040,
2026-02-12,가스락,홈 참여형 리스트 배너,소재 B,654910,368,0,108000,A_gasB020,
2026-02-12,가스락,홈 토스트 배너,소재 B,49358,1118,0,143000,A_gasB010,
2026-02-12,카카오페이,혜택A,소재 B,723985,298601,0,1594000,A_kpaB209,5세대 보장축소 확정\n80%보장 4세대 끝
2026-02-13,KT PASS,PUSH,소재 A,51385,24,0,473000,A_pasB201,
2026-02-13,KT PASS,하단배너,소재 A,558,13,0,12000,A_pasB202,
2026-02-13,T멤버십,PUSH,소재 A,0,4087,300000,2059000,A_sktB201,(광고) 보장 축소된 5세대 실비 출시가 코앞?!
2026-02-13,T멤버십,미션탭,소재 A,177990,164,0,178000,A_sktB202,
2026-02-13,가스락,서브 참여형 리스트 배너,소재 B,4283,24,0,51000,A_gasB050,
2026-02-13,가스락,서브 텍스트 배너,소재 B,59868,502,0,134000,A_gasB030,
2026-02-13,가스락,혜택 상단 배너,소재 B,8824,17,0,0,A_gasB040,
2026-02-13,가스락,홈 참여형 리스트 배너,소재 B,619073,285,0,102000,A_gasB020,
2026-02-13,가스락,홈 토스트 배너,소재 B,48291,962,0,140000,A_gasB010,
2026-02-13,카카오페이,혜택A,소재 B,715915,295204,0,1576000,A_kpaB209,5세대 보장축소 확정\n80%보장 4세대 끝
2026-02-14,KT PASS,PUSH,소재 A,13089,12,0,120000,A_pasB201,
2026-02-14,KT PASS,하단배너,소재 A,301,2,0,7000,A_pasB202,
2026-02-14,T멤버십,PUSH,소재 A,0,0,0,0,A_sktB201,(광고) 보장 축소된 5세대 실비 출시가 코앞?!
2026-02-14,T멤버십,미션탭,소재 A,177941,161,0,178000,A_sktB202,
2026-02-14,가스락,서브 참여형 리스트 배너,소재 B,3814,21,0,46000,A_gasB050,
2026-02-14,가스락,서브 텍스트 배너,소재 B,28689,312,0,64000,A_gasB030,
2026-02-14,가스락,혜택 상단 배너,소재 B,9849,13,0,0,A_gasB040,
2026-02-14,가스락,홈 참여형 리스트 배너,소재 B,411203,218,0,68000,A_gasB020,
2026-02-14,가스락,홈 토스트 배너,소재 B,27160,613,0,79000,A_gasB010,
2026-02-14,카카오페이,혜택A,소재 B,726300,295658,0,1599000,A_kpaB209,5세대 보장축소 확정\n80%보장 4세대 끝
2026-02-15,KT PASS,PUSH,소재 A,8731,11,0,80000,A_pasB201,
2026-02-15,KT PASS,하단배너,소재 A,301,8,0,7000,A_pasB202,
2026-02-15,T멤버십,PUSH,소재 A,0,0,0,0,A_sktB201,(광고) 보장 축소된 5세대 실비 출시가 코앞?!
2026-02-15,T멤버십,미션탭,소재 A,177945,137,0,178000,A_sktB202,
2026-02-15,가스락,서브 참여형 리스트 배너,소재 B,3652,22,0,44000,A_gasB050,
2026-02-15,가스락,서브 텍스트 배너,소재 B,18098,198,0,41000,A_gasB030,
2026-02-15,가스락,혜택 상단 배너,소재 B,10025,10,0,0,A_gasB040,
2026-02-15,가스락,홈 참여형 리스트 배너,소재 B,341364,185,0,56000,A_gasB020,
2026-02-15,가스락,홈 토스트 배너,소재 B,19684,498,0,57000,A_gasB010,
2026-02-15,카카오페이,혜택A,소재 B,702607,293273,0,1548000,A_kpaB209,5세대 보장축소 확정\n80%보장 4세대 끝
2026-02-16,KT PASS,PUSH,소재 A,9673,4,0,89000,A_pasB201,
2026-02-16,KT PASS,하단배너,소재 A,312,3,0,7000,A_pasB202,
2026-02-16,T멤버십,PUSH,소재 A,0,0,0,0,A_sktB201,(광고) 보장 축소된 5세대 실비 출시가 코앞?!
2026-02-16,T멤버십,미션탭,소재 A,177981,177,0,178000,A_sktB202,
2026-02-16,가스락,서브 참여형 리스트 배너,소재 B,3743,25,0,45000,A_gasB050,
2026-02-16,가스락,서브 텍스트 배너,소재 B,38432,321,0,86000,A_gasB030,
2026-02-16,가스락,혜택 상단 배너,소재 B,8043,12,0,0,A_gasB040,
2026-02-16,가스락,홈 참여형 리스트 배너,소재 B,375201,213,0,62000,A_gasB020,
2026-02-16,가스락,홈 토스트 배너,소재 B,21757,508,0,63000,A_gasB010,
2026-02-17,KT PASS,PUSH,소재 A,9081,3,0,84000,A_pasB201,
2026-02-17,KT PASS,하단배너,소재 A,336,4,0,7000,A_pasB202,
2026-02-17,T멤버십,PUSH,소재 A,0,0,0,0,A_sktB201,(광고) 보장 축소된 5세대 실비 출시가 코앞?!
2026-02-17,T멤버십,미션탭,소재 A,177621,148,0,178000,A_sktB202,
2026-02-17,가스락,서브 참여형 리스트 배너,소재 B,3519,12,0,42000,A_gasB050,
2026-02-17,가스락,서브 텍스트 배너,소재 B,25757,205,0,58000,A_gasB030,
2026-02-17,가스락,혜택 상단 배너,소재 B,7397,2,0,0,A_gasB040,
2026-02-17,가스락,홈 참여형 리스트 배너,소재 B,341468,181,0,56000,A_gasB020,
2026-02-17,가스락,홈 토스트 배너,소재 B,19252,441,0,56000,A_gasB010,
2026-02-18,KT PASS,PUSH,소재 A,10367,18,0,95000,A_pasB201,
2026-02-18,KT PASS,하단배너,소재 A,348,10,0,8000,A_pasB202,
2026-02-18,T멤버십,PUSH,소재 A,0,0,0,0,A_sktB201,(광고) 보장 축소된 5세대 실비 출시가 코앞?!
2026-02-18,T멤버십,미션탭,소재 A,177592,145,0,178000,A_sktB202,
2026-02-18,가스락,서브 참여형 리스트 배너,소재 B,3926,18,0,47000,A_gasB050,
2026-02-18,가스락,서브 텍스트 배너,소재 B,36440,340,0,82000,A_gasB030,
2026-02-18,가스락,혜택 상단 배너,소재 B,8563,9,0,0,A_gasB040,
2026-02-18,가스락,홈 참여형 리스트 배너,소재 B,413453,218,0,68000,A_gasB020,
2026-02-18,가스락,홈 토스트 배너,소재 B,25528,599,0,74000,A_gasB010,
2026-02-19,KT PASS,PUSH,소재 A,52298,30,0,481000,A_pasB201,
2026-02-19,KT PASS,하단배너,소재 A,668,9,0,15000,A_pasB202,
2026-02-19,T멤버십,PUSH,소재 B,0,5240,300000,2059000,A_sktB209,(광고) 다음 달 5세대 실비 출시! 보장 축소 확정!
2026-02-19,T멤버십,미션탭,소재 A,177306,130,0,177000,A_sktB202,
2026-02-19,가스락,서브 참여형 리스트 배너,소재 B,4748,44,0,57000,A_gasB050,
2026-02-19,가스락,서브 텍스트 배너,소재 B,90675,769,0,203000,A_gasB030,
2026-02-19,가스락,혜택 상단 배너,소재 B,10060,18,0,0,A_gasB040,
2026-02-19,가스락,홈 참여형 리스트 배너,소재 B,821499,440,0,136000,A_gasB020,
2026-02-19,가스락,홈 토스트 배너,소재 B,80473,1639,0,233000,A_gasB010,
2026-02-19,카카오페이,TMS,소재 C,56737,1446,109902,5176000,A_kpaB220,기본 텍스트형_발송당일
2026-02-20,KT PASS,PUSH,소재 A,56806,41,0,523000,A_pasB201,
2026-02-20,KT PASS,하단배너,소재 A,637,8,0,14000,A_pasB202,
2026-02-20,T멤버십,PUSH,소재 B,0,6024,300000,2059000,A_sktB209,(광고) 다음 달 5세대 실비 출시! 보장 축소 확정!
2026-02-20,T멤버십,미션탭,소재 A,177959,125,0,178000,A_sktB202,
2026-02-20,가스락,서브 참여형 리스트 배너,소재 B,4250,29,0,51000,A_gasB050,
2026-02-20,가스락,서브 텍스트 배너,소재 B,64590,598,0,145000,A_gasB030,
2026-02-20,가스락,혜택 상단 배너,소재 B,9989,12,0,0,A_gasB040,
2026-02-20,가스락,홈 참여형 리스트 배너,소재 B,675047,381,0,112000,A_gasB020,
2026-02-20,가스락,홈 토스트 배너,소재 B,63821,1583,0,185000,A_gasB010,
2026-02-21,KT PASS,PUSH,소재 A,18303,24,0,168000,A_pasB201,
2026-02-21,KT PASS,하단배너,소재 A,341,4,0,7000,A_pasB202,
2026-02-21,T멤버십,PUSH,소재 B,0,0,0,0,A_sktB209,(광고) 다음 달 5세대 실비 출시! 보장 축소 확정!
2026-02-21,T멤버십,미션탭,소재 A,177963,142,0,178000,A_sktB202,
2026-02-21,가스락,서브 참여형 리스트 배너,소재 B,3847,34,0,46000,A_gasB050,
2026-02-21,가스락,서브 텍스트 배너,소재 B,32613,322,0,73000,A_gasB030,
2026-02-21,가스락,혜택 상단 배너,소재 B,9772,11,0,0,A_gasB040,
2026-02-21,가스락,홈 참여형 리스트 배너,소재 B,428944,238,0,71000,A_gasB020,
2026-02-21,가스락,홈 토스트 배너,소재 B,32232,872,0,93000,A_gasB010,
2026-02-22,KT PASS,PUSH,소재 A,13612,11,0,125000,A_pasB201,
2026-02-22,KT PASS,하단배너,소재 A,376,8,0,8000,A_pasB202,
2026-02-22,T멤버십,PUSH,소재 B,0,0,0,0,A_sktB209,(광고) 다음 달 5세대 실비 출시! 보장 축소 확정!
2026-02-22,T멤버십,미션탭,소재 A,177994,140,0,178000,A_sktB202,
2026-02-22,가스락,서브 참여형 리스트 배너,소재 B,3892,20,0,47000,A_gasB050,
2026-02-22,가스락,서브 텍스트 배너,소재 B,31684,320,0,71000,A_gasB030,
2026-02-22,가스락,혜택 상단 배너,소재 B,10905,18,0,0,A_gasB040,
2026-02-22,가스락,홈 참여형 리스트 배너,소재 B,421078,222,0,70000,A_gasB020,
2026-02-22,가스락,홈 토스트 배너,소재 B,30805,845,0,89000,A_gasB010,
2026-02-23,KT PASS,PUSH,소재 A,56509,42,0,520000,A_pasB201,
2026-02-23,KT PASS,하단배너,소재 A,847,10,0,19000,A_pasB202,
2026-02-23,T멤버십,PUSH,소재 B,0,5162,300000,2059000,A_sktB209,(광고) 다음 달 5세대 실비 출시! 보장 축소 확정!
2026-02-23,T멤버십,미션탭,소재 A,177748,126,0,178000,A_sktB202,
2026-02-23,가스락,서브 참여형 리스트 배너,소재 B,4272,30,0,51000,A_gasB050,
2026-02-23,가스락,서브 텍스트 배너,소재 B,61163,498,0,137000,A_gasB030,
2026-02-23,가스락,혜택 상단 배너,소재 B,11590,15,0,0,A_gasB040,
2026-02-23,가스락,홈 참여형 리스트 배너,소재 B,694018,335,0,115000,A_gasB020,
2026-02-23,가스락,홈 토스트 배너,소재 B,62530,1526,0,181000,A_gasB010,
2026-02-24,KT PASS,PUSH,소재 A,58408,31,0,538000,A_pasB201,
2026-02-24,KT PASS,하단배너,소재 A,639,9,0,14000,A_pasB202,
2026-02-24,T멤버십,PUSH,소재 B,0,5303,300000,2059000,A_sktB209,(광고) 다음 달 5세대 실비 출시! 보장 축소 확정!
2026-02-24,T멤버십,미션탭,소재 A,175540,123,0,176000,A_sktB202,
